vault,block_start,block_end,num_swaps,vol_token0,vol_token1
WBTC-USDC,27398958,27408957,137,1.08635349,75224.03680300
WBTC-USDC,27408958,27418957,28,0.25901051,17970.86155300
WBTC-USDC,27418958,27428957,111,0.97754284,67360.33081100
WBTC-USDC,27428958,27438957,156,0.62210654,42707.52581400
WBTC-USDC,27438958,27448957,109,1.34984902,92850.38202800
WBTC-USDC,27448958,27458957,70,0.84192535,58047.77608600
WBTC-USDC,27458958,27468957,130,0.92122383,63168.05834800
WBTC-USDC,27468958,27478957,316,3.86555704,262886.02382500
WBTC-USDC,27478958,27488957,214,3.37523550,229407.25128900
WBTC-USDC,27488958,27498957,156,1.24808460,85241.65028000
WBTC-USDC,27498958,27508957,401,3.19478655,218218.94749600
WBTC-USDC,27508958,27518957,424,3.39085690,231967.25056000
WBTC-USDC,27518958,27522192,347,4.23356824,296847.76520600
USDC-ETH,23693484,23703483,1790,1175464.82411100,562.97928671
USDC-ETH,23703484,23713483,2778,2333072.00253700,1150.82171852
USDC-ETH,23713484,23723483,1610,1066053.16626300,528.94235709
USDC-ETH,23723484,23733483,2159,1538510.88081500,753.02813356
USDC-ETH,23733484,23743483,4017,8553737.42711300,4161.95826023
USDC-ETH,23743484,23753483,1115,592238.57801500,284.13179511
USDC-ETH,23753484,23763483,550,330662.89594100,157.90772409
USDC-ETH,23763484,23773483,707,415210.12781200,199.24933501
USDC-ETH,23773484,23783483,902,437869.47264300,210.06189134
USDC-ETH,23783484,23793483,718,329699.96523400,158.59831639
USDC-ETH,23793484,23803483,1268,577149.04653300,275.19613886
USDC-ETH,23803484,23813483,1192,434171.25946100,205.19315327
USDC-ETH,23813484,23823483,863,464912.00321400,219.66695643
USDC-ETH,23823484,23833483,1116,546032.73581000,260.53103451
USDC-ETH,23833484,23843483,638,261242.86454700,123.69626696
USDC-ETH,23843484,23853483,1527,1023601.66985400,487.12219648
USDC-ETH,23853484,23863483,1484,868483.25386200,418.05474609
USDC-ETH,23863484,23873483,857,407277.78888800,194.83123987
USDC-ETH,23873484,23883483,1080,553473.61417700,267.69912036
USDC-ETH,23883484,23893483,1048,545863.85010300,268.32437692
USDC-ETH,23893484,23903483,1067,487215.83988900,239.86901004
USDC-ETH,23903484,23913483,2845,1766319.56419100,860.65849981
USDC-ETH,23913484,23923483,1821,1049704.38817300,496.40811251
USDC-ETH,23923484,23933483,1384,760081.99949500,358.95859038
USDC-ETH,23933484,23943483,938,491346.53511300,233.17444793
USDC-ETH,23943484,23953483,1114,676163.08849900,323.15936926
USDC-ETH,23953484,23963483,1077,577888.81747800,282.43040532
USDC-ETH,23963484,23973483,1033,520771.38567900,259.04756941
USDC-ETH,23973484,23983483,810,297913.45300700,148.06118963
USDC-ETH,23983484,23993483,1675,957668.90987500,475.70606912
USDC-ETH,23993484,24003483,1889,918477.64067100,453.47600085
USDC-ETH,24003484,24013483,1335,633721.50864700,314.81878191
USDC-ETH,24013484,24023483,783,333131.90357100,165.74497014
USDC-ETH,24023484,24033483,637,221904.26065800,109.71875286
USDC-ETH,24033484,24043483,1294,627309.56245000,314.55431533
USDC-ETH,24043484,24053483,1323,607760.86878000,310.70893407
USDC-ETH,24053484,24063483,1058,405045.59163600,208.24886805
USDC-ETH,24063484,24073483,1012,386912.61253200,198.47256136
USDC-ETH,24073484,24083483,3658,2221906.27817900,1138.24972721
USDC-ETH,24083484,24093483,1881,921910.18715200,477.15608210
USDC-ETH,24093484,24103483,1291,763799.64061500,390.31986598
USDC-ETH,24103484,24113483,799,493156.11308100,252.42265624
USDC-ETH,24113484,24123483,841,428675.36551500,218.20661907
USDC-ETH,24123484,24133483,725,344650.75580800,175.32350845
USDC-ETH,24133484,24143483,611,290523.24936200,147.38666634
USDC-ETH,24143484,24153483,726,412566.52524300,207.91898947
USDC-ETH,24153484,24163483,747,378738.59386100,190.79286217
USDC-ETH,24163484,24173483,2441,1499901.11180900,770.47486821
USDC-ETH,24173484,24183483,1536,687845.28810700,358.50221189
USDC-ETH,24183484,24193483,815,298685.37573600,155.38023031
USDC-ETH,24193484,24203483,842,348493.57125500,179.45043216
USDC-ETH,24203484,24213483,681,235777.79646700,121.03905156
USDC-ETH,24213484,24223483,651,237367.43955000,122.30816002
USDC-ETH,24223484,24233483,763,299184.18172600,153.38881496
USDC-ETH,24233484,24243483,681,302215.81916700,154.34275608
USDC-ETH,24243484,24253483,2044,1434196.68456300,721.45452910
USDC-ETH,24253484,24263483,1880,745995.95857200,365.08994671
USDC-ETH,24263484,24273483,853,332435.56304500,162.06871650
USDC-ETH,24273484,24283483,475,167201.72747700,81.54319042
USDC-ETH,24283484,24293483,505,162243.04685200,79.18079882
USDC-ETH,24293484,24303483,279,67640.07542000,32.97111788
USDC-ETH,24303484,24313483,373,101650.16792900,49.49172242
USDC-ETH,24313484,24323483,891,293451.18868500,141.40493116
USDC-ETH,24323484,24333483,1262,500864.69040900,240.04525816
USDC-ETH,24333484,24343483,687,295747.94517500,142.27971015
USDC-ETH,24343484,24353483,554,179649.71475100,86.41807515
USDC-ETH,24353484,24363483,575,240620.62632000,115.36884489
USDC-ETH,24363484,24373483,493,196081.46324300,94.04117795
USDC-ETH,24373484,24383483,902,439923.00220400,213.44301105
USDC-ETH,24383484,24393483,1149,769039.53475700,372.64481819
USDC-ETH,24393484,24403483,1033,450602.59598500,216.53222477
USDC-ETH,24403484,24413483,613,233454.30346500,113.15765943
USDC-ETH,24413484,24423483,1636,1033280.17909700,511.99755736
USDC-ETH,24423484,24433483,927,436724.78648600,217.91660780
USDC-ETH,24433484,24443483,1955,1179800.71733600,602.41055227
USDC-ETH,24443484,24453483,986,480283.25091800,245.31975589
USDC-ETH,24453484,24463483,1324,608386.98818500,309.86734038
USDC-ETH,24463484,24473483,777,296948.56558500,151.58675972
USDC-ETH,24473484,24483483,645,210208.41794900,107.08518766
USDC-ETH,24483484,24493483,836,331241.75758900,167.41060892
USDC-ETH,24493484,24503483,1134,583860.54438200,294.79434100
USDC-ETH,24503484,24513483,2455,1504595.45324600,761.94744912
USDC-ETH,24513484,24523483,1422,656271.90912300,333.64522701
USDC-ETH,24523484,24533483,866,332661.26697200,168.24374802
USDC-ETH,24533484,24543483,806,399878.36386000,200.67121761
USDC-ETH,24543484,24553483,962,450109.60209300,225.38241031
USDC-ETH,24553484,24563483,783,315980.10290200,159.01949243
USDC-ETH,24563484,24573483,706,250891.43839300,126.83663525
USDC-ETH,24573484,24583483,698,250730.76836500,127.12552381
USDC-ETH,24583484,24593483,885,348433.14638100,176.45601447
USDC-ETH,24593484,24603483,2610,1535323.25509600,779.02967424
USDC-ETH,24603484,24613483,1972,1121978.44996100,566.22399674
USDC-ETH,24613484,24623483,1048,501131.86523400,250.98435709
USDC-ETH,24623484,24633483,576,288085.56553400,144.56751830
USDC-ETH,24633484,24643483,689,283182.17104100,142.95720853
USDC-ETH,24643484,24653483,580,298270.78781400,149.31601737
USDC-ETH,24653484,24663483,985,410406.11861000,203.51557220
USDC-ETH,24663484,24673483,594,299477.38370400,149.92800984
USDC-ETH,24673484,24683483,840,558848.05908400,283.02959271
USDC-ETH,24683484,24693483,1473,1036628.97601200,523.30331683
USDC-ETH,24693484,24703483,1131,805686.44777400,412.55303333
USDC-ETH,24703484,24713483,559,248027.51052200,127.51111686
USDC-ETH,24713484,24723483,618,329806.07393500,168.37690574
USDC-ETH,24723484,24733483,547,268775.55204400,136.44831392
USDC-ETH,24733484,24743483,533,250139.37989300,126.66029517
USDC-ETH,24743484,24753483,724,335243.96358100,170.09491473
USDC-ETH,24753484,24763483,636,279532.12314900,142.98334276
USDC-ETH,24763484,24773483,1731,942101.23237100,488.36313742
USDC-ETH,24773484,24783483,1537,748468.25861600,388.50948157
USDC-ETH,24783484,24793483,876,429622.29835800,221.38289827
USDC-ETH,24793484,24803483,519,219443.28389400,112.81159952
USDC-ETH,24803484,24813483,597,241722.53415400,123.59189350
USDC-ETH,24813484,24823483,786,382531.43873100,196.40931293
USDC-ETH,24823484,24833483,744,253051.54167900,129.16406810
USDC-ETH,24833484,24843483,866,312738.60112600,159.20220657
USDC-ETH,24843484,24853483,1044,434759.48226900,223.94748099
USDC-ETH,24853484,24863483,2284,1587829.00199100,812.12341785
USDC-ETH,24863484,24873483,1434,920075.17525300,468.68506500
USDC-ETH,24873484,24883483,745,292284.97121000,148.57189236
USDC-ETH,24883484,24893483,495,175688.30546800,89.29206690
USDC-ETH,24893484,24903483,290,94048.39403100,47.88173658
USDC-ETH,24903484,24913483,266,74232.21149100,37.85498978
USDC-ETH,24913484,24923483,349,114192.12530500,58.03147333
USDC-ETH,24923484,24933483,509,163651.80769400,82.74914552
USDC-ETH,24933484,24943483,711,317747.18825800,160.09945133
USDC-ETH,24943484,24953483,673,314127.24200100,158.21734190
USDC-ETH,24953484,24963483,326,123575.46254600,62.08975237
USDC-ETH,24963484,24973483,500,227767.32672600,115.24505621
USDC-ETH,24973484,24983483,348,128297.43421800,64.96867906
USDC-ETH,24983484,24993483,322,114529.08178600,58.05410866
USDC-ETH,24993484,25003483,265,61178.46887800,30.97741068
USDC-ETH,25003484,25013483,376,58629.62793300,29.69916643
USDC-ETH,25013484,25023483,481,181579.85969200,92.09998812
USDC-ETH,25023484,25033483,640,296488.33557700,151.89766556
USDC-ETH,25033484,25043483,419,177087.61239200,91.14440491
USDC-ETH,25043484,25053483,307,108831.76387700,56.03120018
USDC-ETH,25053484,25063483,509,246814.44087600,126.32103733
USDC-ETH,25063484,25073483,1616,810122.01330200,429.15873322
USDC-ETH,25073484,25083483,397,127565.43224800,68.39729935
USDC-ETH,25083484,25093483,560,203163.95456700,108.02335172
USDC-ETH,25093484,25103483,925,433590.45701700,227.00177694
USDC-ETH,25103484,25113483,803,504355.91759200,262.39177662
USDC-ETH,25113484,25123483,1569,831788.04508300,437.03501009
USDC-ETH,25123484,25133483,999,488007.86083200,261.86879519
USDC-ETH,25133484,25143483,403,226129.23050500,121.47255624
USDC-ETH,25143484,25153483,690,293258.02134300,158.34222609
USDC-ETH,25153484,25163483,848,437658.30840300,237.36466398
USDC-ETH,25163484,25173483,836,286415.34117100,156.59608703
USDC-ETH,25173484,25183483,687,197697.33333100,108.14988478
USDC-ETH,25183484,25193483,472,178095.13975700,97.44333208
USDC-ETH,25193484,25203483,1229,550819.00528800,301.56868855
USDC-ETH,25203484,25213483,1334,674191.63403700,363.60564061
USDC-ETH,25213484,25223483,745,300027.90733300,161.72579811
USDC-ETH,25223484,25233483,584,260859.43590700,140.55669847
USDC-ETH,25233484,25243483,1519,1166453.82879400,612.76374632
USDC-ETH,25243484,25253483,834,400791.36083200,209.51668731
USDC-ETH,25253484,25263483,769,368350.25593300,194.86580387
USDC-ETH,25263484,25273483,719,365011.30011000,191.13397375
USDC-ETH,25273484,25283483,930,526108.56249800,271.27507150
USDC-ETH,25283484,25293483,1959,1075771.44478600,541.03248405
USDC-ETH,25293484,25303483,1648,514050.96548100,249.96380439
USDC-ETH,25303484,25313483,1174,600425.69828200,287.80914477
USDC-ETH,25313484,25323483,1359,782672.22979600,377.66938148
USDC-ETH,25323484,25333483,1014,507505.61959100,247.08422003
USDC-ETH,25333484,25343483,975,476967.38536100,230.86854719
USDC-ETH,25343484,25353483,916,383103.50655500,186.17084911
USDC-ETH,25353484,25363483,776,341533.27366400,165.15283320
USDC-ETH,25363484,25373483,778,401408.64801300,194.45545110
USDC-ETH,25373484,25383483,2840,2221000.31377200,1096.91727613
USDC-ETH,25383484,25393483,1337,961272.54824600,479.95568165
USDC-ETH,25393484,25403483,688,293861.83152800,144.86980448
USDC-ETH,25403484,25413483,971,542949.92547300,269.02470212
USDC-ETH,25413484,25423483,948,458874.04056300,225.80268739
USDC-ETH,25423484,25433483,825,282581.68405800,138.40680418
USDC-ETH,25433484,25443483,1111,578815.90010500,285.38708319
USDC-ETH,25443484,25453483,1529,902675.33274400,455.91830219
USDC-ETH,25453484,25463483,1883,1409187.81199100,721.45504840
USDC-ETH,25463484,25473483,1553,965563.74417000,499.74821743
USDC-ETH,25473484,25483483,787,409027.69892900,212.78085058
USDC-ETH,25483484,25493483,947,590684.21756500,308.24909506
USDC-ETH,25493484,25503483,607,257631.27058100,133.53020129
USDC-ETH,25503484,25513483,469,187831.27144100,97.56459005
USDC-ETH,25513484,25523483,1925,967741.85534400,515.54252424
USDC-ETH,25523484,25533483,837,421025.97583400,226.64174520
USDC-ETH,25533484,25543483,580,288150.80795100,154.01846871
USDC-ETH,25543484,25553483,1655,1170035.29614600,616.74378054
USDC-ETH,25553484,25563483,1107,741301.87879500,387.13704001
USDC-ETH,25563484,25573483,1677,1091000.42462100,558.44119326
USDC-ETH,25573484,25583483,989,566718.27098100,287.99085593
USDC-ETH,25583484,25593483,1967,1434999.80644000,712.94481987
USDC-ETH,25593484,25603483,1005,578547.63042500,287.51416322
USDC-ETH,25603484,25613483,1029,570843.69256800,286.17282584
USDC-ETH,25613484,25623483,936,512419.87433600,258.33456506
USDC-ETH,25623484,25633483,1517,997430.60555400,498.50353492
USDC-ETH,25633484,25643483,1638,1059859.47091000,533.57104860
USDC-ETH,25643484,25653483,1393,933036.20805800,474.82331331
USDC-ETH,25653484,25663483,1935,1287379.40355000,667.28173039
USDC-ETH,25663484,25673483,1567,978640.96785500,500.73041263
USDC-ETH,25673484,25683483,1387,823168.49503100,419.25776131
USDC-ETH,25683484,25693483,1203,621240.98919500,318.15023103
USDC-ETH,25693484,25703483,1558,820899.12133600,422.20313713
USDC-ETH,25703484,25713483,896,478953.78501300,246.30895105
USDC-ETH,25713484,25723483,2695,1918282.83771100,968.41678343
USDC-ETH,25723484,25733483,2047,1404714.37192300,684.59660579
USDC-ETH,25733484,25743483,1128,834472.52788200,409.95065135
USDC-ETH,25743484,25753483,723,474974.64546000,232.60742577
USDC-ETH,25753484,25763483,1076,732154.70158600,362.15850482
USDC-ETH,25763484,25773483,985,494570.63282200,246.38215247
USDC-ETH,25773484,25783483,1147,551302.84489100,276.47622380
USDC-ETH,25783484,25793483,1673,868581.05649700,443.65008678
USDC-ETH,25793484,25803483,1357,700787.52403800,357.18313976
USDC-ETH,25803484,25813483,3722,2645390.71005400,1347.93863375
USDC-ETH,25813484,25823483,1978,1502216.30202100,760.78735787
USDC-ETH,25823484,25833483,1109,689812.01317400,348.79560077
USDC-ETH,25833484,25843483,778,603584.31833000,304.73871460
USDC-ETH,25843484,25853483,1200,825863.28809300,418.76231147
USDC-ETH,25853484,25863483,792,448076.06697500,228.28719023
USDC-ETH,25863484,25873483,1532,944950.35962800,466.71449772
USDC-ETH,25873484,25883483,1187,772725.29045500,373.14658301
USDC-ETH,25883484,25893483,1586,1068744.91993900,516.33978407
USDC-ETH,25893484,25903483,2050,1515334.39525200,712.62866006
USDC-ETH,25903484,25913483,1037,650544.33987100,300.74695885
USDC-ETH,25913484,25923483,718,460146.12571500,214.03831417
USDC-ETH,25923484,25933483,900,625331.01292400,294.29393500
USDC-ETH,25933484,25943483,719,481214.91317700,226.66008026
USDC-ETH,25943484,25953483,612,405587.46357700,191.08568921
USDC-ETH,25953484,25963483,1068,632003.02871000,299.13360415
USDC-ETH,25963484,25973483,930,523119.02204500,244.54636582
USDC-ETH,25973484,25983483,1848,1480285.08778700,704.24721840
USDC-ETH,25983484,25993483,1210,901501.49452100,435.53922124
USDC-ETH,25993484,26003483,774,494024.92478300,237.15882693
USDC-ETH,26003484,26013483,502,246084.12855700,118.33459471
USDC-ETH,26013484,26023483,777,395879.43316900,190.55597541
USDC-ETH,26023484,26033483,781,368720.98051300,177.91489632
USDC-ETH,26033484,26043483,731,249571.31138700,120.32342165
USDC-ETH,26043484,26053483,773,376856.94529000,182.91196871
USDC-ETH,26053484,26063483,1471,1004831.46729100,492.78046061
USDC-ETH,26063484,26073483,2517,1736282.12456400,873.95677740
USDC-ETH,26073484,26083483,1303,705385.03925100,357.07029551
USDC-ETH,26083484,26093483,674,405102.81500100,204.84122457
USDC-ETH,26093484,26103483,471,152413.97007700,76.87805443
USDC-ETH,26103484,26113483,511,295888.04873500,149.31243544
USDC-ETH,26113484,26123483,514,145267.83595600,73.57402568
USDC-ETH,26123484,26133483,600,248124.48633900,125.37219448
USDC-ETH,26133484,26143483,409,123477.94868900,62.10612726
USDC-ETH,26143484,26153483,546,228596.92775200,115.36092382
USDC-ETH,26153484,26163483,435,170779.38692500,86.24494365
USDC-ETH,26163484,26173483,665,305475.52361400,155.57909933
USDC-ETH,26173484,26183483,539,171074.04685200,86.97347970
USDC-ETH,26183484,26193483,392,149239.78284600,75.75911525
USDC-ETH,26193484,26203483,688,357652.67260000,183.54601938
USDC-ETH,26203484,26213483,492,167127.13484600,85.67063441
USDC-ETH,26213484,26223483,571,236072.27554300,120.09121446
USDC-ETH,26223484,26233483,949,583539.49388800,299.61198443
USDC-ETH,26233484,26243483,870,443918.68635800,228.72054886
USDC-ETH,26243484,26253483,622,286994.93342700,148.18181092
USDC-ETH,26253484,26263483,1013,643649.97991800,329.08160662
USDC-ETH,26263484,26273483,1689,1216020.75237200,627.34316339
USDC-ETH,26273484,26283483,1743,1263877.59703000,644.48477296
USDC-ETH,26283484,26293483,1266,870667.06990100,437.10114438
USDC-ETH,26293484,26303483,1074,671830.43529300,338.10718485
USDC-ETH,26303484,26313483,1186,665088.58550300,332.34479461
USDC-ETH,26313484,26323483,1774,1330494.09431400,660.58961855
USDC-ETH,26323484,26333483,993,805704.99309400,398.00363365
USDC-ETH,26333484,26343483,1010,736947.73461600,364.10641275
USDC-ETH,26343484,26353483,647,350581.61401600,173.18774524
USDC-ETH,26353484,26363483,746,506034.30039400,252.25485100
USDC-ETH,26363484,26373483,1082,602483.74510200,296.44301637
USDC-ETH,26373484,26383483,645,228250.67186700,111.69003138
USDC-ETH,26383484,26393483,956,358241.14154800,174.09503717
USDC-ETH,26393484,26403483,785,261494.02105000,126.96706703
USDC-ETH,26403484,26413483,1745,1180700.01244700,577.34711605
USDC-ETH,26413484,26423483,1316,786394.96945100,379.29621275
USDC-ETH,26423484,26433483,1254,813193.66507200,398.14669904
USDC-ETH,26433484,26443483,687,328172.45501300,161.65339631
USDC-ETH,26443484,26453483,683,292192.77135700,143.60793731
USDC-ETH,26453484,26463483,670,252780.24237400,124.74208226
USDC-ETH,26463484,26473483,713,284246.16675500,140.82853589
USDC-ETH,26473484,26483483,958,364688.32883700,180.53514957
USDC-ETH,26483484,26493483,1036,572807.09624400,281.50782739
USDC-ETH,26493484,26503483,2072,1423193.63270700,692.75547878
USDC-ETH,26503484,26513483,1102,705794.21267500,341.15736385
USDC-ETH,26513484,26523483,521,225371.51999100,108.85154947
USDC-ETH,26523484,26533483,836,414170.02370500,200.95456476
USDC-ETH,26533484,26543483,663,311844.24462500,152.88879086
USDC-ETH,26543484,26553483,601,230846.57192900,113.95293661
USDC-ETH,26553484,26563483,731,279728.26220800,137.09942772
USDC-ETH,26563484,26573483,1186,417737.67113400,202.92291076
USDC-ETH,26573484,26583483,1389,878470.31374300,425.19324816
USDC-ETH,26583484,26593483,1441,876409.44678500,425.39034216
USDC-ETH,26593484,26603483,977,476405.90664900,231.53679759
USDC-ETH,26603484,26613483,626,249944.21213900,121.21473905
USDC-ETH,26613484,26623483,1610,962186.21725700,456.09061052
USDC-ETH,26623484,26633483,1077,350118.06688600,165.68588887
USDC-ETH,26633484,26643483,1070,352472.82873000,167.64661721
USDC-ETH,26643484,26653483,1136,416655.97313400,198.08683970
USDC-ETH,26653484,26663483,941,433362.84751000,203.39803603
USDC-ETH,26663484,26673483,2016,1363259.62492700,628.00417422
USDC-ETH,26673484,26683483,1869,1080576.84854700,509.93868091
USDC-ETH,26683484,26693483,856,350983.26766800,166.80341971
USDC-ETH,26693484,26703483,873,447099.45315800,213.54043140
USDC-ETH,26703484,26713483,719,284762.09323600,136.25344410
USDC-ETH,26713484,26723483,408,143376.87694000,68.41391254
USDC-ETH,26723484,26733483,524,212494.73628400,102.11985832
USDC-ETH,26733484,26743483,447,151480.59884000,73.16473079
USDC-ETH,26743484,26753483,547,111778.37474100,53.88654499
USDC-ETH,26753484,26763483,564,156699.00484400,75.54345974
USDC-ETH,26763484,26773483,286,27541.14326400,13.26882434
USDC-ETH,26773484,26783483,286,37846.57350400,18.17531873
USDC-ETH,26783484,26793483,456,186430.98625700,89.13436260
USDC-ETH,26793484,26803483,517,205669.84610700,98.17170578
USDC-ETH,26803484,26813483,509,139357.58104900,66.16114056
USDC-ETH,26813484,26823483,458,114271.46435200,54.12490752
USDC-ETH,26823484,26833483,530,103777.33851500,48.99015739
USDC-ETH,26833484,26843483,700,317266.89024400,151.15580020
USDC-ETH,26843484,26853483,454,113307.43488200,54.12790111
USDC-ETH,26853484,26863483,707,278492.38750000,132.23850128
USDC-ETH,26863484,26873483,1328,851377.23104600,395.28642677
USDC-ETH,26873484,26883483,1257,682787.33881400,313.55160034
USDC-ETH,26883484,26893483,1090,783296.04743900,352.44363987
USDC-ETH,26893484,26903483,1124,551295.49491600,243.13922895
USDC-ETH,26903484,26913483,1160,491749.98485500,218.46449245
USDC-ETH,26913484,26923483,1094,621295.91336400,272.48765135
USDC-ETH,26923484,26933483,1821,1197227.04496700,524.60158303
USDC-ETH,26933484,26943483,1050,590764.19669100,257.18035897
USDC-ETH,26943484,26953483,665,287117.18189100,123.16055048
USDC-ETH,26953484,26963483,713,530680.39190000,225.69983709
USDC-ETH,26963484,26973483,979,740626.11124400,314.36759473
USDC-ETH,26973484,26983483,1195,637222.64739800,274.95330250
USDC-ETH,26983484,26993483,642,439488.28731700,189.60847254
USDC-ETH,26993484,27003483,690,436565.82395900,188.39521338
USDC-ETH,27003484,27013483,735,550369.66012200,236.53345808
USDC-ETH,27013484,27023483,968,707462.01477000,303.96708971
USDC-ETH,27023484,27033483,285,277989.00713200,119.28929352
USDC-ETH,27033484,27043483,439,272207.95806800,116.87585225
USDC-ETH,27043484,27053483,462,330137.33623100,142.30959305
USDC-ETH,27053484,27063483,471,233548.70417700,100.14948171
USDC-ETH,27063484,27073483,429,172244.06078600,74.07103649
USDC-ETH,27073484,27083483,333,151605.10486100,65.35691623
USDC-ETH,27083484,27093483,1200,847488.75140200,370.99223939
USDC-ETH,27093484,27103483,4065,1990754.80674000,893.23188402
USDC-ETH,27103484,27113483,2388,1308952.80388200,598.87032597
USDC-ETH,27113484,27123483,1885,1098303.34105500,500.54023853
USDC-ETH,27123484,27133483,1157,548410.61102000,249.98768637
USDC-ETH,27133484,27143483,991,510410.11479100,232.24374617
USDC-ETH,27143484,27153483,1136,560844.50025900,253.68021136
USDC-ETH,27153484,27163483,1206,544472.18381300,249.95174258
USDC-ETH,27163484,27173483,1233,663777.81916200,304.77485157
USDC-ETH,27173484,27183483,1073,559864.04230500,260.48068874
USDC-ETH,27183484,27193483,1656,1037002.62215200,487.27083836
USDC-ETH,27193484,27203483,1014,533324.11321900,251.77987668
USDC-ETH,27203484,27213483,1028,605560.05661700,282.31862360
USDC-ETH,27213484,27223483,799,425791.77263100,198.68212548
USDC-ETH,27223484,27233483,825,405077.86254900,188.56467476
USDC-ETH,27233484,27243483,630,295950.61059800,137.67398333
USDC-ETH,27243484,27253483,1006,502805.46069100,233.86437312
USDC-ETH,27253484,27263483,705,370973.60644600,172.72796266
USDC-ETH,27263484,27273483,1291,833274.39285900,389.89453880
USDC-ETH,27273484,27283483,1223,848605.39558200,397.46317304
USDC-ETH,27283484,27293483,811,518379.25138200,243.45443192
USDC-ETH,27293484,27303483,564,370409.98802900,172.59137017
USDC-ETH,27303484,27313483,286,182512.07752300,84.76540452
USDC-ETH,27313484,27323483,287,89297.08586900,41.47158438
USDC-ETH,27323484,27333483,191,57461.58210200,26.65720956
USDC-ETH,27333484,27343483,295,110890.27541200,51.43432906
USDC-ETH,27343484,27353483,281,37685.08130200,17.46858361
USDC-ETH,27353484,27363483,322,136114.08593700,63.01824618
USDC-ETH,27363484,27373483,406,132647.07690900,61.67591088
USDC-ETH,27373484,27383483,177,52256.76923500,24.27203373
USDC-ETH,27383484,27393483,104,40760.14932200,18.94395908
USDC-ETH,27393484,27403483,1758,1227595.00756000,588.28590103
USDC-ETH,27403484,27413483,995,470014.25856100,222.55429368
USDC-ETH,27413484,27423483,627,165586.59718600,78.55699774
USDC-ETH,27423484,27433483,1110,381268.78321700,182.83568374
USDC-ETH,27433484,27443483,745,269943.96088100,129.75073262
USDC-ETH,27443484,27453483,630,249498.76719100,119.93341467
USDC-ETH,27453484,27463483,446,145375.13593100,70.09198482
USDC-ETH,27463484,27473483,803,274718.07448400,133.65798383
USDC-ETH,27473484,27483483,782,512099.82010000,249.00470086
USDC-ETH,27483484,27493483,958,502462.22726700,244.32097512
USDC-ETH,27493484,27503483,485,224191.37242800,108.69633712
USDC-ETH,27503484,27513483,1028,458104.69734500,224.07785029
USDC-ETH,27513484,27522192,1787,2504612.08057700,1170.54275087
